"","st_fips","cty_fips","pop","mcare_elig","unemp","pct_pov","uninsured","median_inc","mcare_enroll","year"
"20135",18,107,38525,7888,3,NA,NA,NA,NA,2017
"20136",18,109,69713,14856,3.5,NA,NA,NA,NA,2017
"20137",18,111,14130,2897,4.9,NA,NA,NA,NA,2017
"20138",18,113,47452,9047,3.1,NA,NA,NA,NA,2017
"20139",18,115,5828,1271,3.6,NA,NA,NA,NA,2017
"20140",18,117,19426,4615,3.9,NA,NA,NA,NA,2017
"20141",18,119,20839,4918,4.4,NA,NA,NA,NA,2017
"20142",18,121,16886,3589,4,NA,NA,NA,NA,2017
"20143",18,123,19081,4079,3.8,NA,NA,NA,NA,2017
"20144",18,125,12365,3001,3.3,NA,NA,NA,NA,2017
"20145",18,127,168404,32086,4.1,NA,NA,NA,NA,2017
"20146",18,129,25595,5373,3,NA,NA,NA,NA,2017
"20147",18,131,12534,2992,3.5,NA,NA,NA,NA,2017
"20148",18,133,37702,7347,3.6,NA,NA,NA,NA,2017
"20149",18,135,24922,5982,4.1,NA,NA,NA,NA,2017
"20150",18,137,28442,5739,3.6,NA,NA,NA,NA,2017
"20151",18,139,16645,3620,3.1,NA,NA,NA,NA,2017
"20152",18,141,270434,48971,3.6,NA,NA,NA,NA,2017
"20153",18,143,23870,5482,3.8,NA,NA,NA,NA,2017
"20154",18,145,44395,8895,3.3,NA,NA,NA,NA,2017
"20155",18,147,20394,4477,3.4,NA,NA,NA,NA,2017
"20156",18,149,22893,5691,4.4,NA,NA,NA,NA,2017
"20157",18,151,34484,7747,2.9,NA,NA,NA,NA,2017
"20158",18,153,20746,4419,4.4,NA,NA,NA,NA,2017
"20159",18,155,10696,1793,4,NA,NA,NA,NA,2017
"20160",18,157,190587,24299,3.2,NA,NA,NA,NA,2017
"20161",18,159,15128,3569,3.1,NA,NA,NA,NA,2017
"20162",18,161,7200,1521,3.1,NA,NA,NA,NA,2017
"20163",18,163,181616,36678,3.2,NA,NA,NA,NA,2017
"20164",18,165,15505,3792,5.4,NA,NA,NA,NA,2017
"20165",18,167,107516,21729,4.3,NA,NA,NA,NA,2017
"20166",18,169,31443,8062,3.5,NA,NA,NA,NA,2017
"20167",18,171,8201,1847,3.4,NA,NA,NA,NA,2017
"20168",18,173,62530,12454,3.1,NA,NA,NA,NA,2017
"20169",18,175,27827,5965,3.7,NA,NA,NA,NA,2017
"20170",18,177,66185,15890,3.8,NA,NA,NA,NA,2017
"20171",18,179,27984,5911,2.9,NA,NA,NA,NA,2017
"20172",18,181,24182,5608,3.3,NA,NA,NA,NA,2017
"20173",18,183,33756,7026,2.9,NA,NA,NA,NA,2017
"20174",19,1,7054,1696,2.8,NA,NA,NA,NA,2017
"20175",19,3,3686,970,2.4,NA,NA,NA,NA,2017
"20176",19,5,13884,3410,4,NA,NA,NA,NA,2017
"20177",19,7,12352,3297,3.8,NA,NA,NA,NA,2017
"20178",19,9,5578,1538,3.1,NA,NA,NA,NA,2017
"20179",19,11,25642,5319,3.3,NA,NA,NA,NA,2017
"20180",19,13,132648,25499,3.8,NA,NA,NA,NA,2017
"20181",19,15,26484,5907,2.5,NA,NA,NA,NA,2017
"20182",19,17,24911,5235,2.8,NA,NA,NA,NA,2017
"20183",19,19,21202,4243,3.2,NA,NA,NA,NA,2017
"20184",19,21,20110,3595,2.7,NA,NA,NA,NA,2017
"20185",19,23,14606,3715,3.6,NA,NA,NA,NA,2017
"20186",19,25,9746,2544,3.1,NA,NA,NA,NA,2017
"20187",19,27,20320,4710,2.3,NA,NA,NA,NA,2017
"20188",19,29,13145,3564,3.6,NA,NA,NA,NA,2017
"20189",19,31,18543,3936,2.9,NA,NA,NA,NA,2017
"20190",19,33,43006,11007,3.1,NA,NA,NA,NA,2017
"20191",19,35,11316,2957,2.5,NA,NA,NA,NA,2017
"20192",19,37,12005,2797,3.2,NA,NA,NA,NA,2017
"20193",19,39,9374,2049,3.1,NA,NA,NA,NA,2017
"20194",19,41,16170,3840,3.8,NA,NA,NA,NA,2017
"20195",19,43,17637,4604,4,NA,NA,NA,NA,2017
"20196",19,45,47010,10571,4.1,NA,NA,NA,NA,2017
"20197",19,47,17056,3367,4.1,NA,NA,NA,NA,2017
"20198",19,49,87235,11510,2.1,NA,NA,NA,NA,2017
"20199",19,51,8966,1713,3.3,NA,NA,NA,NA,2017
"20200",19,53,7950,1741,2.6,NA,NA,NA,NA,2017
"20201",19,55,17153,3530,2.7,NA,NA,NA,NA,2017
"20202",19,57,39417,9475,4.3,NA,NA,NA,NA,2017
"20203",19,59,17199,4985,3.7,NA,NA,NA,NA,2017
"20204",19,61,97041,19780,3,NA,NA,NA,NA,2017
"20205",19,63,9432,2288,3.2,NA,NA,NA,NA,2017
"20206",19,65,19796,4977,3.7,NA,NA,NA,NA,2017
"20207",19,67,15744,3917,3.2,NA,NA,NA,NA,2017
"20208",19,69,10164,2310,2.8,NA,NA,NA,NA,2017
"20209",19,71,6948,1803,2.6,NA,NA,NA,NA,2017
"20210",19,73,8981,2351,2.8,NA,NA,NA,NA,2017
"20211",19,75,12333,2851,3,NA,NA,NA,NA,2017
"20212",19,77,10670,2805,3.2,NA,NA,NA,NA,2017
"20213",19,79,15115,3446,3.3,NA,NA,NA,NA,2017
"20214",19,81,10771,2543,2.6,NA,NA,NA,NA,2017
"20215",19,83,17048,4166,3.2,NA,NA,NA,NA,2017
"20216",19,85,14136,3313,2.7,NA,NA,NA,NA,2017
"20217",19,87,19863,4380,3,NA,NA,NA,NA,2017
"20218",19,89,9228,2222,3,NA,NA,NA,NA,2017
"20219",19,91,9564,2208,3.1,NA,NA,NA,NA,2017
"20220",19,93,6865,1715,2.4,NA,NA,NA,NA,2017
"20221",19,95,16103,3523,2.6,NA,NA,NA,NA,2017
"20222",19,97,19366,4801,3.4,NA,NA,NA,NA,2017
"20223",19,99,36966,8177,3.1,NA,NA,NA,NA,2017
"20224",19,101,18422,4251,3.1,NA,NA,NA,NA,2017
"20225",19,103,149210,19210,2.5,NA,NA,NA,NA,2017
"20226",19,105,20536,4539,3.7,NA,NA,NA,NA,2017
"20227",19,107,10153,2433,3.6,NA,NA,NA,NA,2017
"20228",19,109,14999,3990,2.4,NA,NA,NA,NA,2017
"20229",19,111,34295,8354,5.5,NA,NA,NA,NA,2017
"20230",19,113,224115,39944,3.4,NA,NA,NA,NA,2017
"20231",19,115,11184,2281,3.3,NA,NA,NA,NA,2017
"20232",19,117,8534,2078,2.8,NA,NA,NA,NA,2017
"20233",19,119,11792,2215,1.8,NA,NA,NA,NA,2017
"20234",19,121,16013,3178,3.6,NA,NA,NA,NA,2017
"20235",19,123,22235,4593,3.3,NA,NA,NA,NA,2017
"20236",19,125,33105,6975,2.7,NA,NA,NA,NA,2017
"20237",19,127,40288,8667,4.6,NA,NA,NA,NA,2017
"20238",19,129,15068,3267,2.8,NA,NA,NA,NA,2017
"20239",19,131,10631,2449,2.2,NA,NA,NA,NA,2017
"20240",19,133,8740,2403,3.7,NA,NA,NA,NA,2017
"20241",19,135,7845,1772,3.8,NA,NA,NA,NA,2017
"20242",19,137,10137,2687,3.2,NA,NA,NA,NA,2017
"20243",19,139,42880,8356,3.3,NA,NA,NA,NA,2017
"20244",19,141,13801,3301,2.4,NA,NA,NA,NA,2017
"20245",19,143,6045,1392,2.1,NA,NA,NA,NA,2017
"20246",19,145,15224,3907,4,NA,NA,NA,NA,2017
"20247",19,147,9092,2121,2.7,NA,NA,NA,NA,2017
"20248",19,149,25220,5101,2.4,NA,NA,NA,NA,2017
"20249",19,151,6846,1827,2.5,NA,NA,NA,NA,2017
"20250",19,153,481830,72851,3.1,NA,NA,NA,NA,2017
"20251",19,155,93386,19322,2.8,NA,NA,NA,NA,2017
"20252",19,157,18314,4159,3.2,NA,NA,NA,NA,2017
"20253",19,159,5034,1330,3.1,NA,NA,NA,NA,2017
"20254",19,161,9817,2504,2.8,NA,NA,NA,NA,2017
"20255",19,163,172509,32035,3.7,NA,NA,NA,NA,2017
"20256",19,165,11628,3092,2.4,NA,NA,NA,NA,2017
"20257",19,167,34860,5882,2,NA,NA,NA,NA,2017
"20258",19,169,97502,12933,2,NA,NA,NA,NA,2017
"20259",19,171,17058,3940,3.5,NA,NA,NA,NA,2017
"20260",19,173,6178,1575,2.3,NA,NA,NA,NA,2017
"20261",19,175,12450,2960,3.1,NA,NA,NA,NA,2017
"20262",19,177,7157,1848,3.1,NA,NA,NA,NA,2017
"20263",19,179,35044,7826,4.6,NA,NA,NA,NA,2017
"20264",19,181,50163,8898,2.8,NA,NA,NA,NA,2017
"20265",19,183,22281,4964,2.9,NA,NA,NA,NA,2017
"20266",19,185,6476,1587,3.1,NA,NA,NA,NA,2017
"20267",19,187,36605,8125,3.8,NA,NA,NA,NA,2017
"20268",19,189,10587,2559,3.2,NA,NA,NA,NA,2017
"20269",19,191,20201,4503,3.1,NA,NA,NA,NA,2017
"20270",19,193,102429,18354,3.2,NA,NA,NA,NA,2017
"20271",19,195,7469,1673,3.1,NA,NA,NA,NA,2017
"20272",19,197,12784,3099,3.5,NA,NA,NA,NA,2017
"20273",20,1,12519,3055,4.9,NA,NA,NA,NA,2017
"20274",20,3,7833,1879,4,NA,NA,NA,NA,2017
"20275",20,5,16332,3130,5.2,NA,NA,NA,NA,2017
"20276",20,7,4586,1175,2.9,NA,NA,NA,NA,2017
"20277",20,9,26476,5606,3.6,NA,NA,NA,NA,2017
"20278",20,11,14754,3302,4.5,NA,NA,NA,NA,2017
"20279",20,13,9641,2323,3.2,NA,NA,NA,NA,2017
"20280",20,15,66878,11748,3.8,NA,NA,NA,NA,2017
"20281",20,17,2683,608,2.6,NA,NA,NA,NA,2017
"20282",20,19,3363,1008,4.7,NA,NA,NA,NA,2017
"20283",20,21,20115,4624,3.9,NA,NA,NA,NA,2017
"20284",20,23,2683,774,2.6,NA,NA,NA,NA,2017
"20285",20,25,2004,484,2.5,NA,NA,NA,NA,2017
"20286",20,27,7958,1994,3.8,NA,NA,NA,NA,2017
"20287",20,29,8991,2258,4.4,NA,NA,NA,NA,2017
"20288",20,31,8224,2157,5.3,NA,NA,NA,NA,2017
"20289",20,33,1790,486,2.9,NA,NA,NA,NA,2017
"20290",20,35,35361,7421,3.8,NA,NA,NA,NA,2017
"20291",20,37,39034,7352,4.2,NA,NA,NA,NA,2017
"20292",20,39,2885,843,3.1,NA,NA,NA,NA,2017
"20293",20,41,18902,4299,3.8,NA,NA,NA,NA,2017
"20294",20,43,7727,1638,3.5,NA,NA,NA,NA,2017
"20295",20,45,120793,16710,3.2,NA,NA,NA,NA,2017
"20296",20,47,2893,727,3,NA,NA,NA,NA,2017
"20297",20,49,2498,836,4.3,NA,NA,NA,NA,2017
"20298",20,51,28689,5001,2.5,NA,NA,NA,NA,2017
"20299",20,53,6330,1457,3.1,NA,NA,NA,NA,2017
"20300",20,55,37084,4608,2.7,NA,NA,NA,NA,2017
"20301",20,57,34381,4187,2.8,NA,NA,NA,NA,2017
"20302",20,59,25733,5306,3.7,NA,NA,NA,NA,2017
"20303",20,61,33855,3935,5,NA,NA,NA,NA,2017
"20304",20,63,2631,693,2.3,NA,NA,NA,NA,2017
"20305",20,65,2495,748,3.6,NA,NA,NA,NA,2017
"20306",20,67,7526,1096,3.2,NA,NA,NA,NA,2017
"20307",20,69,5958,1014,2,NA,NA,NA,NA,2017
"20308",20,71,1249,302,1.8,NA,NA,NA,NA,2017
"20309",20,73,6123,1773,4.3,NA,NA,NA,NA,2017
"20310",20,75,2640,417,2.4,NA,NA,NA,NA,2017
"20311",20,77,5590,1395,3.7,NA,NA,NA,NA,2017
"20312",20,79,34544,7635,4,NA,NA,NA,NA,2017
"20313",20,81,4053,622,2.3,NA,NA,NA,NA,2017
"20314",20,83,1842,447,2.5,NA,NA,NA,NA,2017
"20315",20,85,13318,3020,3.1,NA,NA,NA,NA,2017
"20316",20,87,18998,3966,3.6,NA,NA,NA,NA,2017
"20317",20,89,2850,968,3.4,NA,NA,NA,NA,2017
"20318",20,91,591178,92376,3,NA,NA,NA,NA,2017
"20319",20,93,3960,652,2.5,NA,NA,NA,NA,2017
"20320",20,95,7360,1830,3.7,NA,NA,NA,NA,2017
"20321",20,97,2485,592,2.5,NA,NA,NA,NA,2017
"20322",20,99,20145,4961,4.5,NA,NA,NA,NA,2017
"20323",20,101,1559,417,3.4,NA,NA,NA,NA,2017
"20324",20,103,81095,13248,3.9,NA,NA,NA,NA,2017
"20325",20,105,3043,813,2.8,NA,NA,NA,NA,2017
"20326",20,107,9726,2461,5.9,NA,NA,NA,NA,2017
"20327",20,109,2821,681,2.1,NA,NA,NA,NA,2017
"20328",20,111,33392,5985,3.8,NA,NA,NA,NA,2017
"20329",20,113,28708,6388,2.8,NA,NA,NA,NA,2017
"20330",20,115,11986,3061,3.6,NA,NA,NA,NA,2017
"20331",20,117,9745,2494,2.8,NA,NA,NA,NA,2017
"20332",20,119,4303,852,2.4,NA,NA,NA,NA,2017
"20333",20,121,33461,6203,3.7,NA,NA,NA,NA,2017
"20334",20,123,6128,1557,2.7,NA,NA,NA,NA,2017
"20335",20,125,32556,7730,5.2,NA,NA,NA,NA,2017
"20336",20,127,5455,1459,3.1,NA,NA,NA,NA,2017
"20337",20,129,2740,595,3.7,NA,NA,NA,NA,2017
"20338",20,131,10118,2220,2.4,NA,NA,NA,NA,2017
"20339",20,133,16015,3639,5.2,NA,NA,NA,NA,2017
"20340",20,135,2869,772,2.9,NA,NA,NA,NA,2017
"20341",20,137,5441,1181,2.2,NA,NA,NA,NA,2017
"20342",20,139,15772,3799,4,NA,NA,NA,NA,2017
"20343",20,141,3610,981,2.8,NA,NA,NA,NA,2017
"20344",20,143,5863,1368,3.1,NA,NA,NA,NA,2017
"20345",20,145,6680,1461,3.3,NA,NA,NA,NA,2017
"20346",20,147,5370,1455,3,NA,NA,NA,NA,2017
"20347",20,149,23908,3880,3.1,NA,NA,NA,NA,2017
"20348",20,151,9547,2042,3.3,NA,NA,NA,NA,2017
"20349",20,153,2497,728,2.3,NA,NA,NA,NA,2017
"20350",20,155,62510,14052,3.9,NA,NA,NA,NA,2017
"20351",20,157,4691,1425,2.8,NA,NA,NA,NA,2017
"20352",20,159,9660,2106,3.2,NA,NA,NA,NA,2017
"20353",20,161,74172,7674,3,NA,NA,NA,NA,2017
"20354",20,163,5043,1276,3.8,NA,NA,NA,NA,2017
"20355",20,165,3103,878,3.2,NA,NA,NA,NA,2017
"20356",20,167,6915,1846,3.3,NA,NA,NA,NA,2017
"20357",20,169,54734,11353,3.2,NA,NA,NA,NA,2017
"20358",20,171,4961,1029,2.2,NA,NA,NA,NA,2017
"20359",20,173,513687,85207,4.2,NA,NA,NA,NA,2017
"20360",20,175,22159,2378,3.5,NA,NA,NA,NA,2017
"20361",20,177,178187,38379,3.7,NA,NA,NA,NA,2017
"20362",20,179,2527,599,2.3,NA,NA,NA,NA,2017
"20363",20,181,5930,1332,2.9,NA,NA,NA,NA,2017
"20364",20,183,3668,1136,2.8,NA,NA,NA,NA,2017
"20365",20,185,4207,985,3.3,NA,NA,NA,NA,2017
"20366",20,187,2060,357,2.7,NA,NA,NA,NA,2017
"20367",20,189,5612,857,3.2,NA,NA,NA,NA,2017
"20368",20,191,23159,5036,3.8,NA,NA,NA,NA,2017
"20369",20,193,7788,1476,2.6,NA,NA,NA,NA,2017
"20370",20,195,2884,769,3.3,NA,NA,NA,NA,2017
"20371",20,197,6874,1572,3.2,NA,NA,NA,NA,2017
"20372",20,199,1524,360,2.5,NA,NA,NA,NA,2017
"20373",20,201,5485,1509,3,NA,NA,NA,NA,2017
"20374",20,203,2125,453,2.4,NA,NA,NA,NA,2017
"20375",20,205,8675,2350,4.7,NA,NA,NA,NA,2017
"20376",20,207,3147,787,4.5,NA,NA,NA,NA,2017
"20377",20,209,165288,24743,5.2,NA,NA,NA,NA,2017
"20378",21,1,19485,4314,6.3,NA,NA,NA,NA,2017
"20379",21,3,20933,4465,4.1,NA,NA,NA,NA,2017
"20380",21,5,22544,4448,4.2,NA,NA,NA,NA,2017
"20381",21,7,8039,1966,7.6,NA,NA,NA,NA,2017
"20382",21,9,43801,9878,4.6,NA,NA,NA,NA,2017
"20383",21,11,12378,2854,7.8,NA,NA,NA,NA,2017
"20384",21,13,26894,6987,7.8,NA,NA,NA,NA,2017
"20385",21,15,130728,20572,3.9,NA,NA,NA,NA,2017
"20386",21,17,20029,4526,4.6,NA,NA,NA,NA,2017
"20387",21,19,47979,12082,7.1,NA,NA,NA,NA,2017
"20388",21,21,29924,7011,5,NA,NA,NA,NA,2017
"20389",21,23,8267,1890,5.8,NA,NA,NA,NA,2017
"20390",21,25,12946,3566,8.5,NA,NA,NA,NA,2017
"20391",21,27,20111,4818,5.9,NA,NA,NA,NA,2017
"20392",21,29,80246,15218,4.2,NA,NA,NA,NA,2017
"20393",21,31,12831,2944,5.5,NA,NA,NA,NA,2017
"20394",21,33,12639,3354,5.2,NA,NA,NA,NA,2017
"20395",21,35,38919,7784,4.4,NA,NA,NA,NA,2017
"20396",21,37,92488,16565,3.8,NA,NA,NA,NA,2017
"20397",21,39,4846,1285,6.8,NA,NA,NA,NA,2017
"20398",21,41,10713,2401,4.7,NA,NA,NA,NA,2017
"20399",21,43,27144,6731,9.6,NA,NA,NA,NA,2017
"20400",21,45,15750,3901,4.7,NA,NA,NA,NA,2017
"20401",21,47,70416,11331,6.1,NA,NA,NA,NA,2017
"20402",21,49,36046,8079,4.7,NA,NA,NA,NA,2017
"20403",21,51,20366,4988,8.5,NA,NA,NA,NA,2017
"20404",21,53,10276,2522,6.6,NA,NA,NA,NA,2017
"20405",21,55,9084,2233,5.3,NA,NA,NA,NA,2017
"20406",21,57,6706,1789,5.3,NA,NA,NA,NA,2017
"20407",21,59,100374,21523,4.4,NA,NA,NA,NA,2017
"20408",21,61,12226,2933,6,NA,NA,NA,NA,2017
"20409",21,63,7523,1615,10.2,NA,NA,NA,NA,2017
"20410",21,65,14277,3601,6,NA,NA,NA,NA,2017
"20411",21,67,321959,47888,3.6,NA,NA,NA,NA,2017
"20412",21,69,14446,3531,6,NA,NA,NA,NA,2017
"20413",21,71,36271,10507,8.1,NA,NA,NA,NA,2017
"20414",21,73,50485,13831,4.1,NA,NA,NA,NA,2017
"20415",21,75,6192,1800,7.2,NA,NA,NA,NA,2017
"20416",21,77,8776,1233,4.6,NA,NA,NA,NA,2017
"20417",21,79,17523,3969,4.8,NA,NA,NA,NA,2017
"20418",21,81,24984,5251,4.9,NA,NA,NA,NA,2017
"20419",21,83,37121,8747,5.9,NA,NA,NA,NA,2017
"20420",21,85,26358,6244,6,NA,NA,NA,NA,2017
"20421",21,87,11065,2903,4.6,NA,NA,NA,NA,2017
"20422",21,89,35518,9600,7.6,NA,NA,NA,NA,2017
"20423",21,91,8801,1932,5.1,NA,NA,NA,NA,2017
"20424",21,93,108071,19518,4.6,NA,NA,NA,NA,2017
"20425",21,95,26713,7693,9.4,NA,NA,NA,NA,2017
"20426",21,97,18781,4126,4.6,NA,NA,NA,NA,2017
"20427",21,99,18757,4094,4.4,NA,NA,NA,NA,2017
"20428",21,101,45928,10013,4.6,NA,NA,NA,NA,2017
"20429",21,103,16006,3540,4.1,NA,NA,NA,NA,2017
"20430",21,105,4520,1346,7.1,NA,NA,NA,NA,2017
"20431",21,107,45547,10763,4.8,NA,NA,NA,NA,2017
"20432",21,109,13431,3097,8.3,NA,NA,NA,NA,2017
"20433",21,111,771158,145426,4.4,NA,NA,NA,NA,2017
"20434",21,113,53375,9162,3.8,NA,NA,NA,NA,2017
"20435",21,115,22594,6072,8.2,NA,NA,NA,NA,2017
"20436",21,117,165399,28202,4,NA,NA,NA,NA,2017
"20437",21,119,15291,3921,8.5,NA,NA,NA,NA,2017
"20438",21,121,31227,7939,7.6,NA,NA,NA,NA,2017
"20439",21,123,14205,3341,4.8,NA,NA,NA,NA,2017
"20440",21,125,60174,13869,5.9,NA,NA,NA,NA,2017
"20441",21,127,15719,3981,8.9,NA,NA,NA,NA,2017
"20442",21,129,6570,1835,8.4,NA,NA,NA,NA,2017
"20443",21,131,10334,2922,10.1,NA,NA,NA,NA,2017
"20444",21,133,22339,6225,9.2,NA,NA,NA,NA,2017
"20445",21,135,13339,3013,8.9,NA,NA,NA,NA,2017
"20446",21,137,24456,5983,5.7,NA,NA,NA,NA,2017
"20447",21,139,9269,2594,7.5,NA,NA,NA,NA,2017
"20448",21,141,27060,6113,4.4,NA,NA,NA,NA,2017
"20449",21,143,8082,2363,5.6,NA,NA,NA,NA,2017
"20450",21,145,65385,16110,6.1,NA,NA,NA,NA,2017
"20451",21,147,17465,3952,6.7,NA,NA,NA,NA,2017
"20452",21,149,9201,2375,5.2,NA,NA,NA,NA,2017
"20453",21,151,91226,16063,4.3,NA,NA,NA,NA,2017
"20454",21,153,12538,3192,15.7,NA,NA,NA,NA,2017
"20455",21,155,19395,3998,4.1,NA,NA,NA,NA,2017
"20456",21,157,31382,8456,5.9,NA,NA,NA,NA,2017
"20457",21,159,11452,2856,7.3,NA,NA,NA,NA,2017
"20458",21,161,17174,4060,6.1,NA,NA,NA,NA,2017
"20459",21,163,28154,5290,5.2,NA,NA,NA,NA,2017
"20460",21,165,6455,1772,8.7,NA,NA,NA,NA,2017
"20461",21,167,21521,5255,4.9,NA,NA,NA,NA,2017
"20462",21,169,10107,2552,4.1,NA,NA,NA,NA,2017
"20463",21,171,10659,2720,3.8,NA,NA,NA,NA,2017
"20464",21,173,27928,5942,6.6,NA,NA,NA,NA,2017
"20465",21,175,13188,2981,7.3,NA,NA,NA,NA,2017
"20466",21,177,30816,7617,6.7,NA,NA,NA,NA,2017
"20467",21,179,45640,9402,4.4,NA,NA,NA,NA,2017
"20468",21,181,7130,1670,5.4,NA,NA,NA,NA,2017
"20469",21,183,24182,5643,6.4,NA,NA,NA,NA,2017
"20470",21,185,66415,9617,3.5,NA,NA,NA,NA,2017
"20471",21,187,10765,2407,4.3,NA,NA,NA,NA,2017
"20472",21,189,4435,1171,8.1,NA,NA,NA,NA,2017
"20473",21,191,14573,3114,4.7,NA,NA,NA,NA,2017
"20474",21,193,26553,7001,8.2,NA,NA,NA,NA,2017
"20475",21,195,58883,16531,7.9,NA,NA,NA,NA,2017
"20476",21,197,12374,3125,6.6,NA,NA,NA,NA,2017
"20477",21,199,64449,16670,5.6,NA,NA,NA,NA,2017
"20478",21,201,2134,486,6.2,NA,NA,NA,NA,2017
"20479",21,203,16698,4140,5.8,NA,NA,NA,NA,2017
"20480",21,205,24517,4649,5.8,NA,NA,NA,NA,2017
"20481",21,207,17775,4383,7.2,NA,NA,NA,NA,2017
"20482",21,209,54873,7928,3.7,NA,NA,NA,NA,2017
"20483",21,211,47421,8356,3.6,NA,NA,NA,NA,2017
"20484",21,213,18108,3915,4.5,NA,NA,NA,NA,2017
"20485",21,215,18507,3257,3.8,NA,NA,NA,NA,2017
"20486",21,217,25472,6091,4.7,NA,NA,NA,NA,2017
"20487",21,219,12243,2448,4.1,NA,NA,NA,NA,2017
"20488",21,221,14444,3855,5.8,NA,NA,NA,NA,2017
"20489",21,223,8561,1935,5,NA,NA,NA,NA,2017
"20490",21,225,14668,3100,6,NA,NA,NA,NA,2017
"20491",21,227,128845,20101,4.1,NA,NA,NA,NA,2017
"20492",21,229,12126,2705,4.1,NA,NA,NA,NA,2017
"20493",21,231,20716,5228,7.6,NA,NA,NA,NA,2017
"20494",21,233,13018,3056,5.3,NA,NA,NA,NA,2017
"20495",21,235,36214,8911,5.8,NA,NA,NA,NA,2017
"20496",21,237,7264,2020,9,NA,NA,NA,NA,2017
"20497",21,239,26368,5644,3.3,NA,NA,NA,NA,2017
"20498",22,1,62590,11235,5.9,NA,NA,NA,NA,2017
"20499",22,3,25621,4589,5.3,NA,NA,NA,NA,2017
"20500",22,5,122948,16799,4.3,NA,NA,NA,NA,2017
"20501",22,7,22526,4664,7.4,NA,NA,NA,NA,2017
"20502",22,9,40980,8987,6.2,NA,NA,NA,NA,2017
"20503",22,11,36928,7045,5.3,NA,NA,NA,NA,2017
"20504",22,13,13638,3415,6,NA,NA,NA,NA,2017
"20505",22,15,127634,20365,4.5,NA,NA,NA,NA,2017
"20506",22,17,246581,49880,5.8,NA,NA,NA,NA,2017
"20507",22,19,202445,36551,3.9,NA,NA,NA,NA,2017
"20508",22,21,9950,2188,5.7,NA,NA,NA,NA,2017
"20509",22,23,6912,1169,3.6,NA,NA,NA,NA,2017
"20510",22,25,9875,2304,7,NA,NA,NA,NA,2017
"20511",22,27,15969,3418,5.4,NA,NA,NA,NA,2017
"20512",22,29,19866,4257,7.9,NA,NA,NA,NA,2017
"20513",22,31,27340,6020,6.1,NA,NA,NA,NA,2017
"20514",22,33,446268,73214,4.4,NA,NA,NA,NA,2017
"20515",22,35,7126,1467,11.1,NA,NA,NA,NA,2017
"20516",22,37,19412,4411,4.8,NA,NA,NA,NA,2017
"20517",22,39,33708,6978,5.9,NA,NA,NA,NA,2017
"20518",22,41,20260,4578,7.5,NA,NA,NA,NA,2017
"20519",22,43,22336,4339,6.3,NA,NA,NA,NA,2017
"20520",22,45,72176,13965,7.3,NA,NA,NA,NA,2017
"20521",22,47,33027,6328,6.2,NA,NA,NA,NA,2017
"20522",22,49,15846,3601,4.5,NA,NA,NA,NA,2017
"20523",22,51,439036,86290,4.5,NA,NA,NA,NA,2017
"20524",22,53,31477,5924,4.9,NA,NA,NA,NA,2017
"20525",22,55,242485,36767,4.9,NA,NA,NA,NA,2017
"20526",22,57,98426,17771,5.2,NA,NA,NA,NA,2017
"20527",22,59,14933,2955,4.7,NA,NA,NA,NA,2017
"20528",22,61,47744,7211,5.2,NA,NA,NA,NA,2017
"20529",22,63,138228,21217,4.2,NA,NA,NA,NA,2017
"20530",22,65,11316,2068,8.1,NA,NA,NA,NA,2017
"20531",22,67,25641,6413,8,NA,NA,NA,NA,2017
"20532",22,69,39021,7619,6,NA,NA,NA,NA,2017
"20533",22,71,393292,62890,5.1,NA,NA,NA,NA,2017
"20534",22,73,155874,28308,5.3,NA,NA,NA,NA,2017
"20535",22,75,23348,3611,4.6,NA,NA,NA,NA,2017
"20536",22,77,22268,4862,5.6,NA,NA,NA,NA,2017
"20537",22,79,131648,27721,5.6,NA,NA,NA,NA,2017
"20538",22,81,8536,1726,5.2,NA,NA,NA,NA,2017
"20539",22,83,20411,4469,6.1,NA,NA,NA,NA,2017
"20540",22,85,24018,5452,5.5,NA,NA,NA,NA,2017
"20541",22,87,46202,6313,5.2,NA,NA,NA,NA,2017
"20542",22,89,52749,8738,4.5,NA,NA,NA,NA,2017
"20543",22,91,10363,3027,6.6,NA,NA,NA,NA,2017
"20544",22,93,21367,4313,6.6,NA,NA,NA,NA,2017
"20545",22,95,43441,8166,6.1,NA,NA,NA,NA,2017
"20546",22,97,83497,18807,6.7,NA,NA,NA,NA,2017
"20547",22,99,54171,10143,6.1,NA,NA,NA,NA,2017
"20548",22,101,50973,10546,8,NA,NA,NA,NA,2017
"20549",22,103,256327,49563,4.3,NA,NA,NA,NA,2017
"20550",22,105,132497,22647,5.7,NA,NA,NA,NA,2017
"20551",22,107,4615,1231,8.4,NA,NA,NA,NA,2017
"20552",22,109,112086,20517,5.7,NA,NA,NA,NA,2017
"20553",22,111,22571,5237,5.6,NA,NA,NA,NA,2017
"20554",22,113,60136,10934,6,NA,NA,NA,NA,2017
"20555",22,115,50726,7467,6.5,NA,NA,NA,NA,2017
"20556",22,117,46633,10534,5.8,NA,NA,NA,NA,2017
"20557",22,119,39378,9489,6.9,NA,NA,NA,NA,2017
"20558",22,121,26265,4304,4.6,NA,NA,NA,NA,2017
"20559",22,123,10981,2648,9.8,NA,NA,NA,NA,2017
